City,Zipcode,Marital_Status,Family_Size,Credit_Score,Current_Residence,Annual_Income,DTI,Location,Square_Footage,Upgrade_Score,Bedroom_Count,Bathroom_Count,Master_Location,Lot_Size,Closing_Date,Appraised_Value,Price,Closing_Interest_Rate,Monthly_Payment,Loan_Term,Feedback,Inflation_Rate,Unemployment_Rate,Current_Market_Interest_Rate,Year_Closed,Median_Price_of_Nearby_Homes,Sentiment_Score
Frisco,20133,Unmarried,2,843,Own,92642.16348502818,0.4632852586072162,Rural,1484.6972506740465,2,3,2,Upstairs,1.1594214075408826,2020-01-04,111575,354027.30847001873,6.935818082248856,4399,29,The process was smooth but some issues with the kitchen.,3.49176832181596,3.924535579954696,4.516624532387006,2020,703162,0.4
Dallas,21378,Unmarried,2,565,Own,163248.94024567708,0.2669985065930474,Rural,2668.426362325047,2,3,2,Upstairs,1.9733532516116845,2020-11-13,998227,476132.5374065779,2.5901784504833962,4974,16,"Very happy with the final product, but the timeline was delayed.",2.3846054030794424,0.5434777063200398,4.185423649179269,2020,353265,0.5
Dallas,12256,Married,1,601,Rent,143358.75502155558,0.15176464114770297,Urban,3049.114886335222,1,1,2,Downstairs,1.5261640783096126,2020-01-04,165578,642267.3102316537,3.7057003465250657,2499,16,Had a terrible experience with the customer service.,1.0823892395547516,0.06262259446652818,3.2901336880289223,2022,370531,-1.0
Frisco,10709,Married,1,497,Rent,108042.18896006982,0.16053189617444827,Rural,2352.3988368791956,4,1,2,Downstairs,1.1171198643114642,2021-11-28,228749,450107.77470687527,7.411487082098828,4974,30,"The home is fantastic, I love the upgrades!",3.864223209960546,4.891203407734803,5.599869685996669,2020,264557,0.5125
Josephine,10709,Unmarried,1,843,Rent,95736.42526994128,0.4357321860659508,Rural,2170.0884454073016,5,3,2,Upstairs,0.9907280598602569,2022-02-13,633258,269106.6644530557,2.5248681817742606,4974,30,"The home is fantastic, I love the upgrades!",2.3568996093511103,3.4394520543050753,4.607178456432867,2022,990414,0.5125
Little Elm,10709,Unmarried,1,843,Own,126610.97211555953,0.31322729860700194,Suburban,2375.568331763883,3,1,1,Upstairs,1.6450214109697514,2023-12-27,253532,389486.40330848977,4.375840344917675,4559,30,The process was smooth but some issues with the kitchen.,0.005665144307003267,8.78239547226623,3.7800678645604884,2021,990414,0.4
McKinney,10709,Unmarried,3,565,Own,30875.801824149396,0.3498969022373445,Urban,1083.180733489352,3,3,1,Downstairs,1.5796399550411995,2020-07-07,974919,151605.15082929799,3.7007175296315578,4974,20,"Very happy with the final product, but the timeline was delayed.",5.615146668646137,7.38346752568897,2.2401422785629723,2020,681799,0.5
Fate,10972,Married,2,434,Rent,74684.71106741606,0.10366352746451893,Suburban,1083.4426556934848,3,3,1,Downstairs,1.332153352439573,2020-01-04,670747,254854.53408372877,5.82265384337898,4974,27,"Very happy with the final product, but the timeline was delayed.",1.8465374664078835,4.899851076220585,2.2401422785629723,2020,648594,0.5
Aubrey,40397,Unmarried,1,810,Rent,73120.92553623735,0.11611244988919618,Rural,1416.1251456796958,5,1,2,Upstairs,0.8573142727373333,2021-02-21,541917,220902.74064005903,7.411487082098828,4974,16,"Very happy with the final product, but the timeline was delayed.",3.8946362629977584,3.84801868846394,2.2401422785629723,2020,766654,0.5
Aubrey,50537,Unmarried,2,665,Own,61532.775988601614,0.28306235279883973,Suburban,805.4973599329705,2,4,1,Downstairs,1.5377787190934251,2022-05-28,339633,238700.9918000361,5.426536979842919,4962,15,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,0.06262259446652818,2.2401422785629723,2022,583409,0.5
Celina,58849,Unmarried,2,410,Rent,96326.50066994186,0.12586471176261388,Urban,1965.8067418988805,3,1,2,Downstairs,1.7923285006332268,2021-05-24,367055,486589.67956130183,2.5248681817742606,4347,21,"Very happy with the final product, but the timeline was delayed.",6.4949863347666925,2.197800500572093,2.6364159293880016,2020,104621,0.5
Frisco,10709,Married,1,656,Rent,104243.27621878494,0.11110130381450374,Urban,1929.049655872016,3,4,1,Upstairs,1.531697432680563,2020-09-22,130664,403251.4443579427,5.683057800191582,2900,30,"Very happy with the final product, but the timeline was delayed.",3.942540716467055,8.458131406798023,6.469095623857094,2021,444952,0.5
Josephine,10709,Unmarried,2,649,Own,62755.02157426632,0.8041544959750176,Rural,564.7414291507029,4,3,1,Downstairs,1.8276230407360672,2021-02-24,337489,100000.0,4.614155623740126,4689,30,"The home is fantastic, I love the upgrades!",0.8042923393817565,4.088329368935589,2.5481564126714575,2020,500065,0.5125
Celina,10709,Unmarried,2,557,Rent,29201.048337573862,0.1894085435102365,Urban,500.0,2,3,2,Upstairs,1.7333165712797687,2023-02-10,501896,103591.13727960552,6.227444422869814,4680,19,The process was smooth but some issues with the kitchen.,5.588402645025146,4.381399467228583,3.712880652223551,2022,230063,0.4
Fate,41424,Unmarried,2,650,Own,148946.45261985823,0.2950664319420259,Suburban,2611.484968844712,4,1,1,Downstairs,0.35873972641271623,2021-08-02,605395,443228.4657335065,3.515530998931278,2118,17,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,7.424043706183393,2.2401422785629723,2022,188519,0.5
Aubrey,64567,Married,1,694,Rent,49432.310539609745,0.5698826357280117,Rural,791.5520605200633,5,4,1,Downstairs,1.089862153204883,2020-05-18,474085,157964.8234911746,7.018945737073621,4740,15,"The home is fantastic, I love the upgrades!",3.5950750153856355,4.3609164860341565,3.2244883815439658,2020,493004,0.5125
Celina,99796,Married,1,446,Own,95821.97358523705,0.10917285674831408,Urban,1857.723945763357,3,1,1,Upstairs,1.113132637261021,2023-08-13,391879,290351.8547437917,7.411487082098828,4554,16,The process was smooth but some issues with the kitchen.,3.3918811711933063,2.8014701662732557,2.2401422785629723,2020,990414,0.4
Aubrey,67066,Unmarried,1,462,Rent,152274.7474530603,0.21759938614952604,Suburban,3276.4678522206023,1,1,1,Downstairs,0.10729491039206343,2020-01-04,740017,720626.6490261263,3.952813337910439,3555,30,Had a terrible experience with the customer service.,2.2539672711362657,4.145574230376198,3.0338568690501577,2022,911136,-1.0
Josephine,25511,Unmarried,4,609,Own,7345.858035856454,0.5820993488024434,Urban,500.0,3,1,2,Downstairs,1.3566004437688126,2021-12-13,301155,100000.0,6.581932985056451,4403,15,"Very happy with the final product, but the timeline was delayed.",1.6232483492808518,4.17044842035962,5.797363982810546,2020,990414,0.5
Frisco,41586,Married,2,753,Rent,122546.08070299638,0.1346349702245079,Rural,2741.8332898009985,4,1,1,Upstairs,1.9733532516116845,2021-04-29,689578,504057.59807793534,3.590017930861716,4974,30,"The home is fantastic, I love the upgrades!",0.7577515628765026,3.652890139651688,3.171409825303394,2020,104621,0.5125
Celina,24119,Unmarried,1,818,Own,67752.86651533491,0.7921213114188599,Rural,1199.0180483007143,2,2,1,Upstairs,1.796708017916081,2021-06-14,456992,148948.92599896854,3.4003846345326414,3793,30,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,4.6613637613720975,2.2401422785629723,2020,836594,0.5
Dallas,10709,Unmarried,3,671,Own,81707.59952068373,0.5389603175667607,Rural,1020.617356600071,2,1,1,Downstairs,0.4130705765894102,2020-05-27,250984,169295.4246781494,2.5248681817742606,3807,30,"Very happy with the final product, but the timeline was delayed.",6.848145468987145,6.811355168465229,3.3994711198890855,2022,990414,0.5
Aubrey,10709,Unmarried,4,571,Rent,54659.51930584982,0.3535437190119156,Urban,1121.9582330861795,2,4,2,Upstairs,1.1761485149425261,2022-06-21,485335,151861.29947760544,2.570602185008531,4974,15,The process was smooth but some issues with the kitchen.,2.5406973225046823,3.1552022018236006,2.2401422785629723,2021,168431,0.4
Frisco,56511,Unmarried,1,709,Own,54039.05526661251,0.25740216670312205,Suburban,867.6320337832335,1,1,2,Upstairs,1.454936571256047,2023-05-29,414759,100000.0,6.624881338876394,4974,30,Had a terrible experience with the customer service.,1.1024922041785574,2.4418360309498333,2.4402898470700887,2021,908256,-1.0
Frisco,22570,Unmarried,4,839,Rent,132735.07925729433,0.8354988495887629,Rural,2330.041430205074,4,3,1,Downstairs,1.2557025732230638,2021-06-13,998537,492997.5081293138,2.7034878433275744,3062,30,"Very happy with the final product, but the timeline was delayed.",2.2955152818902986,0.06262259446652818,5.1785391225563355,2020,104621,0.5
Little Elm,24476,Married,2,824,Rent,115583.28312128168,0.07226391201219455,Rural,2247.337646779797,3,1,2,Upstairs,0.33354936408029645,2022-02-20,998537,533341.7466318064,3.466229070363082,4687,29,The process was smooth but some issues with the kitchen.,5.83287339909402,5.23198162357688,3.2599497275840044,2020,354194,0.4
Celina,10709,Unmarried,2,842,Rent,96831.09726128561,0.12024272345608106,Suburban,1753.8324546446345,5,3,2,Upstairs,1.9163799367729974,2020-01-04,100089,473593.21506472095,4.260918771797707,4543,15,"Very happy with the final product, but the timeline was delayed.",2.339107078070467,1.7668612642280435,5.972927678461128,2021,438768,0.5
Celina,30012,Married,1,843,Own,72221.76376443409,0.2470214603780758,Urban,1396.6811228458962,5,1,1,Upstairs,1.5205075399212602,2022-01-29,513376,258411.03658280493,5.238382708116976,4974,25,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,1.3346546701429745,2.2401422785629723,2020,685340,0.5
Josephine,25873,Married,1,810,Rent,33446.23371489436,0.07707466001653096,Urban,500.0,4,1,2,Upstairs,1.117179957705246,2022-06-15,998537,100000.0,2.866839006450373,4311,27,"The home is fantastic, I love the upgrades!",3.5471377746965342,6.746665643515719,3.099514397824034,2020,104621,0.5125
Frisco,70896,Unmarried,1,843,Own,50638.080988436464,0.5037905283641195,Urban,500.0,2,3,1,Downstairs,1.9733532516116845,2021-04-01,442399,100000.0,4.878222701698771,4955,27,"Very happy with the final product, but the timeline was delayed.",8.135976948649006,3.1563312291011867,2.2401422785629723,2021,632265,0.5
Dallas,10709,Married,1,778,Own,154922.63942880437,0.004848002403212715,Urban,2627.009728440955,5,2,3,Upstairs,1.2076814488797591,2020-10-28,144410,654136.93214498,4.723933474371081,3532,16,"The home is fantastic, I love the upgrades!",0.005665144307003267,1.6849045458331737,2.854444313404529,2023,951211,0.5125
Dallas,51114,Unmarried,1,300,Own,66280.39863867199,0.00011751424705750413,Urban,1074.7828730331028,1,1,1,Downstairs,1.9733532516116845,2021-04-27,998537,120217.10132967573,5.301309016498333,3831,30,Had a terrible experience with the customer service.,4.031135737448208,6.860739423704912,4.151956168799428,2020,682051,-1.0
Fate,80411,Unmarried,3,735,Rent,156888.7852735784,0.05886646625302294,Suburban,3164.8230858014435,2,1,1,Upstairs,1.228820125794726,2020-02-03,327055,637096.3883830003,2.5248681817742606,4916,30,"Very happy with the final product, but the timeline was delayed.",2.050184832666034,6.067309041124927,2.2401422785629723,2023,104621,0.5
Little Elm,10709,Unmarried,3,559,Rent,83031.72256756714,0.4977954356665562,Rural,1068.3453849214866,3,3,1,Upstairs,0.4244588409213047,2022-06-02,980580,175861.09053535585,3.4921664171866222,4418,30,"Very happy with the final product, but the timeline was delayed.",0.40337930339819716,0.06262259446652818,3.7949103625466964,2020,704135,0.5
Celina,10709,Unmarried,2,843,Own,137513.7856085766,0.4626371770611215,Urban,2647.2947371937685,1,3,1,Downstairs,1.6983778654790154,2020-12-30,272577,559880.1901465734,4.191586895168562,4974,29,Had a terrible experience with the customer service.,3.711314080798091,5.75095353865666,3.1687275478932997,2022,230228,-1.0
Aubrey,55352,Unmarried,2,775,Own,35562.358499336435,0.32092724707934017,Suburban,721.9382434058874,1,1,2,Downstairs,1.7212155264531437,2020-02-19,239201,100000.0,6.041596204142705,4472,21,Had a terrible experience with the customer service.,0.005665144307003267,0.3179691428693028,2.3832649530636134,2020,572852,-1.0
Dallas,62710,Unmarried,1,653,Own,143687.41886134265,0.365054513337838,Suburban,2724.3312260006437,3,1,1,Upstairs,1.0798721702779954,2020-01-04,737247,419636.7865557469,4.152580429090371,3372,18,"Very happy with the final product, but the timeline was delayed.",0.3760168656091618,2.66737693760499,2.2401422785629723,2021,104621,0.5
Little Elm,46414,Unmarried,2,604,Rent,160118.61883176718,0.4159940885994195,Rural,2707.3547203779553,2,3,2,Downstairs,0.9424738402801135,2021-02-24,383185,518098.0323800391,3.1499089838694125,4240,27,"Very happy with the final product, but the timeline was delayed.",2.4038955545383027,3.4408619953878503,5.8845207814373355,2020,170079,0.5
Frisco,13263,Unmarried,1,542,Own,96730.20882891645,0.20561146974961295,Suburban,1965.9274165713678,2,2,3,Downstairs,0.30533921055644464,2021-09-14,998537,349979.80017150624,5.217328512520254,3290,15,The process was smooth but some issues with the kitchen.,3.2144504474137996,0.06262259446652818,4.648637915701606,2020,608899,0.4
Josephine,31814,Unmarried,2,308,Own,68082.94734933932,0.3973598589529581,Rural,1268.548185770309,5,2,2,Upstairs,1.9733532516116845,2020-02-11,436068,215786.6494793085,3.0076118646136214,3157,30,"The home is fantastic, I love the upgrades!",0.04904033314188205,0.8493001870429608,2.339805479947592,2022,990414,0.5125
Dallas,10709,Unmarried,1,644,Own,39313.390791376216,0.42160547373578733,Urban,726.4873450320438,1,3,1,Downstairs,1.6990013780896027,2020-01-04,955391,277410.49599027156,3.66130779943804,4974,26,Had a terrible experience with the customer service.,2.65802587183946,1.075513363624232,2.4006764591868315,2022,990414,-1.0
Dallas,47311,Married,1,843,Own,12003.232269419834,0.352728719904426,Rural,519.5801538603231,3,3,1,Upstairs,0.5875578213347835,2020-06-02,100089,212135.38923293597,2.9181252367304973,3207,16,"Very happy with the final product, but the timeline was delayed.",1.586061047752394,1.5713457034881655,2.2401422785629723,2021,248922,0.5
McKinney,10709,Unmarried,1,484,Own,108073.90264837848,0.11591597803557697,Suburban,1787.733614662869,4,3,1,Upstairs,1.8213454122543777,2020-09-13,156654,406549.3945183813,7.247065576463198,2777,18,"Very happy with the final product, but the timeline was delayed.",5.1127954201417705,3.274310102894978,2.2401422785629723,2022,901853,0.5
Celina,45955,Unmarried,2,501,Own,134116.4475242494,0.45924219647335374,Rural,2238.771747790051,2,2,3,Upstairs,0.9812295863706779,2021-06-07,139638,364071.1025231062,6.923465571072279,3588,30,The process was smooth but some issues with the kitchen.,0.005665144307003267,5.195829471781163,2.991675585017042,2020,128164,0.4
Dallas,78128,Married,1,843,Own,53287.23606173007,0.3350888156719927,Urban,1074.7374052865089,4,3,1,Downstairs,1.7583333357584763,2022-07-22,360970,352822.36395694694,4.01142319357044,4840,19,"Very happy with the final product, but the timeline was delayed.",1.3322437689251732,7.5681818946604205,2.2401422785629723,2021,623455,0.5
Little Elm,30635,Unmarried,4,578,Rent,119683.36565140542,0.16118183242914375,Urban,1820.4558727996748,4,1,3,Upstairs,0.6550445772777045,2023-10-13,479289,360366.37329033023,2.8574009227374733,4974,17,"Very happy with the final product, but the timeline was delayed.",0.833848142174828,0.11923576526488233,2.2401422785629723,2020,838849,0.5
Little Elm,53402,Unmarried,3,513,Rent,32740.15080704448,0.3064421968112804,Urban,867.7791962562151,4,2,1,Downstairs,1.7353435288838874,2021-10-24,100089,200937.6856419169,3.90500328875934,4905,30,"The home is fantastic, I love the upgrades!",6.068227910856366,6.223634887683978,2.2401422785629723,2020,627323,0.5125
Frisco,55330,Married,1,638,Own,77912.48848504963,0.4093690722171863,Urban,1464.7744862206478,3,3,2,Downstairs,0.8442768743828438,2022-07-12,351931,294800.4428495696,3.741776738326704,4412,29,The process was smooth but some issues with the kitchen.,3.7748696647878837,0.4200311196809452,2.2401422785629723,2020,104621,0.4
Frisco,47705,Married,3,589,Own,98141.43170778075,0.08460951478141868,Suburban,1683.3423361668329,4,3,1,Downstairs,1.9733532516116845,2023-10-07,710264,353885.69173480646,2.5248681817742606,2679,30,"Very happy with the final product, but the timeline was delayed.",9.957680742379672,3.987630611285671,2.2401422785629723,2020,445647,0.5
Fate,52931,Unmarried,1,661,Own,110987.01169283317,0.47025974531475695,Rural,1993.4911581829356,3,3,2,Upstairs,0.8400198347587542,2020-10-01,680512,398509.6757616166,2.5248681817742606,4896,15,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,1.99927300663491,2.415026577294396,2020,332779,0.5
Celina,29025,Unmarried,4,425,Own,100391.2907651054,0.16711691688655386,Rural,1822.7942265314978,4,1,2,Upstairs,1.0027615096938027,2021-08-03,641495,298257.18520720967,4.636865756686058,4952,16,"The home is fantastic, I love the upgrades!",0.005665144307003267,8.331214325778102,4.667710403646931,2021,703090,0.5125
Aubrey,51326,Married,3,843,Own,27562.059754875183,0.09055107377114593,Urban,571.9084552159857,1,3,1,Downstairs,1.3536797816377693,2022-02-16,555661,100000.0,3.121190295136655,2517,19,Had a terrible experience with the customer service.,1.7469763993361882,7.8128095544066065,2.2401422785629723,2021,104621,-1.0
